02048728,93063,390411,863,1;[11043, 498, 0.8821026874750975, 1.7305987577283999, 585.6871134506499, 0.9517364878566822, 0.9995021948680817]
02048728,93063,390411,863,2;[11890.48, 450, 0.8446535016436186, 1.2150990300827542, 854.1825230483569, 0.9310356713520184, 1.0014532698571788]
02048728,93063,390411,863,3;[16863.33, 484, 0.8378146848342142, 1.1590457870903474, 525.5041756346635, 0.8995805682153057, 1.0058426966292136]
02048728,93067,390437,96,1;[12269, 524, 0.6561378933730966, 1.1884199392130042, 456.49724737221885, 0.9689135373698968, 0.9997555410691004]
02048728,93067,390437,96,2;[11562.039999999999, 454, 0.852847282569697, 1.205843988221433, 940.3049530155222, 0.9157855472621372, 0.993659235017386]
02048728,93067,390437,96,3;[13167.070000000002, 426, 0.8320717596747034, 1.492937054743462, 719.4432535102472, 0.9298337483926498, 9999]
02048728,93079,390522,142,1;[12428, 492, 0.8917127726072708, 1.3463860421941516, 342.9519775714595, 0.9692996133209285, 1.005705037426664]
02048728,93079,390522,142,2;[11822.65, 442, 0.8531341931106204, 1.150141343479232, 984.7524750863572, 0.8883736183220091, 1.004194673270329]
02048728,93079,390522,142,3;[11214.820000000002, 412, 0.8231362476127442, 1.3209255426934103, 673.073535188022, 0.855173075237428, 1.0005500213897207]
02048728,93080,390530,198,2;[14493.01, 484, 0.858691377942563, 1.195235207037101, 611.4238378178793, 0.9342685708315136, 1.0004518010432497]
02048728,93080,390530,198,3;[12012.160000000002, 424, 0.8278419603503341, 1.2690346214215356, 712.5536381169134, 0.9111069325460066, 1.004352806414662]
02048728,93080,390530,199,1;[12503, 510, 0.9634260771617918, 1.210328328360873, 327.9594600568674, 0.9803600428159722, 1.000280011200448]
02048728,93092,390592,762,1;[17992, 584, 0.9014132894357028, 1.3948789479482284, 385.884697460169, 0.9539448004288904, 1.0051115890617581]
02048728,93092,390592,762,2;[12055.89, 470, 0.8339415651594956, 1.147092247202784, 1039.6484159048798, 0.9081717332940775, 0.9995067087608525]
02048728,93092,390592,762,3;[17267.48, 484, 0.8353001959192459, 1.2284283478380562, 629.1294616215598, 0.8631601111581493, 1.0045429186259665]
02048728,93092,390592,763,2;[12353.39, 454, 0.8607561167941379, 1.39245801714067, 658.2504169023971, 0.9325784883466477, 1.0006265362186129]
02048728,93092,390592,763,3;[15453.6, 458, 0.8498021629415906, 1.1222164004758812, 465.62478692918273, 0.8838650882175411, 1.0051236355535753]
02048728,93092,390592,764,1;[11730, 470, 0.8963323277736623, 1.3211069220578078, 364.3336538750518, 0.9688107173061824, 1.0045388370300592]
02048728,93092,390596,765,2;[17869.04, 544, 0.8644417346137803, 1.1472700198515262, 1008.6555554935971, 0.869267483919346, 1.0030728122912491]
02048728,93092,390596,765,3;[13212.28, 436, 0.8483628342988506, 1.1214164547743313, 613.57279031432, 0.8819277889652495, 1.0061029680246205]
02048728,93092,390596,767,1;[11295, 480, 0.9540840593205344, 1.2801607188635917, 386.63886765333405, 0.973841194298514, 0.9996017522899243]
02048728,93113,390732,1964,1;[17513, 574, 0.8893772712414696, 1.368536598814151, 357.2221494221116, 0.9538690655351356, 9999]
02048728,93113,390732,1964,2;[11237.17, 430, 0.8567307560302958, 1.1642302934602822, 884.3258606244859, 0.9111962007059268, 0.9979392338177014]
02048728,93113,390732,1964,3;[17683.960000000003, 496, 0.8344871468112302, 1.0752460867798668, 494.5660637936781, 0.753645662949364, 1.0071785268414482]
