80042834,93027,390261,313,1;[52658, 992, 0.9823175788518195, 1.08837451123547, 98.5026265500151, 0.9839920748587286, 1.0056721605775292]
80042834,93027,390261,313,2;[30682.96, 710, 1.004645902758811, 1.1285265267226225, 277.38970194492055, 0.9724048698418855, 1.0063226914370462]
80042834,93027,390261,313,3;[25713.530000000002, 626, 1.0180023286518207, 1.1039660113344234, 176.1299787941906, 0.9845636593230739, 1.0054372572653008]
80042834,93027,390262,311,1;[25124, 756, 1.021095863727587, 1.1870268370002715, 153.7432985188423, 0.9804630933520802, 1.0048394192696877]
80042834,93027,390262,311,2;[54331.829999999994, 930, 0.9859150030323842, 1.1074175178684698, 231.60212854197775, 0.9649227121681041, 1.0072470961977564]
80042834,93027,390262,311,3;[48208.93, 808, 1.0152461862818922, 1.1089350482261577, 180.11882366039194, 0.977093160300953, 1.0051128249071695]
80042834,93027,390268,312,1;[47875, 944, 0.9907791746860938, 1.0755783101513963, 95.529533711223, 0.985803855892575, 1.0064750772594446]
80042834,93027,390268,312,2;[30123.66, 706, 1.0130589921841362, 1.1113536725311566, 230.4121380461158, 0.9777686284311922, 1.0056411886222787]
80042834,93027,390268,312,3;[56911.170000000006, 886, 1.015839364750413, 1.1198512258150306, 184.7796653751992, 0.9733595791510822, 1.0036724733624875]
80042834,93028,390270,370,2;[51455.6, 900, 0.9952332260649347, 1.0988093160560288, 221.58929747904514, 0.9702996598523568, 1.008913155070232]
80042834,93048,390342,713,1;[54453, 1012, 0.9884339724755475, 1.082472717415609, 99.44839261379077, 0.98137841460631, 1.0055677128057394]
80042834,93048,390342,713,2;[45223.57, 840, 0.9998894995507056, 1.1302660854723665, 278.2288160318102, 0.9639582371448624, 1.006568666401801]
80042834,93048,390342,713,3;[23922.940000000002, 644, 1.0308630130829133, 1.1795129364094028, 213.00073004409717, 0.9789652662879571, 1.0063103299236422]
80042834,93049,390348,802,1;[51134, 976, 0.9899418950646829, 1.07401378593362, 93.38590709066548, 0.9848093642831558, 1.0060005115190147]
80042834,93049,390348,802,2;[53680.899999999994, 920, 0.9988469953350662, 1.1131787888849554, 242.52131665216382, 0.965378522317446, 1.0094658401772327]
80042834,93049,390348,802,3;[23610.58, 634, 1.0454502247977924, 1.1395772518771856, 186.94048727799645, 0.9809021484817946, 9999]
80042834,93049,390349,801,1;[39685, 862, 0.9864806160864228, 1.0916879266879058, 107.27230686184801, 0.9854123726200705, 1.0045945295986431]
80042834,93049,390349,801,2;[22874.18, 674, 1.012994124360911, 1.1062210700236, 271.10597726224285, 0.9627073894077542, 1.0079442070213156]
80042834,93049,390349,801,3;[49430.97, 826, 1.010497305539718, 1.0975612563649433, 149.48066171241345, 0.9809167010039191, 9999]
80042834,93051,390361,906,1;[50399, 972, 0.9873677001862028, 1.0816961774284735, 97.55639311173928, 0.9838243504595171, 1.0059479850701583]
80042834,93051,390361,906,2;[23185.96, 680, 1.0119708944269277, 1.1427125141573755, 284.2784601100369, 0.9596870604316691, 1.0122347195885393]
80042834,93051,390361,906,3;[57352.310000000005, 896, 1.009028013655464, 1.1098750817220175, 186.4774940498264, 0.9661319921241709, 1.0041978507004414]
80042834,93051,390364,905,1;[46838, 934, 0.9892806273836788, 1.0838681106128936, 108.49956660501539, 0.9839256663772493, 1.0053122417660252]
80042834,93051,390364,905,2;[23019.36, 672, 1.0190647112575875, 1.1460398058363472, 268.1882247980165, 0.967073488451129, 1.014554323027299]
80042834,93051,390364,905,3;[43275.560000000005, 768, 1.0223575163964107, 1.0820121917602343, 150.98335671047138, 0.9817626154800162, 9999]
80042834,93052,390371,956,1;[57755, 1054, 0.9755243544974067, 1.0952718998795887, 112.6016543695389, 0.96949107095703, 1.0048279761645862]
80042834,93052,390371,956,2;[47089.49, 856, 1.0006145020737534, 1.1113933689219582, 259.13438547722313, 0.9669049978017559, 1.0064987091605093]
80042834,93052,390371,956,3;[56993.37, 886, 1.013474300788779, 1.114867322281734, 172.84438930020454, 0.9729036655371911, 1.0041153256658741]
80042834,93052,390372,955,1;[57891, 1056, 0.9721925082459277, 1.0990795439608414, 123.19598369673385, 0.9626042786471024, 1.006668695387558]
80042834,93052,390372,955,2;[22706.39, 678, 1.0040379646940283, 1.1523737415708748, 267.0294194964075, 0.9628507786170133, 1.0121472522809252]
80042834,93052,390372,955,3;[42541.240000000005, 762, 1.0089572249638281, 1.0955799972732594, 165.79045922005207, 0.9791581975828537, 9999]
80042834,93067,390432,37,1;[26222, 766, 1.027781874076496, 1.1338381069755616, 163.96747943222138, 0.9814680689309976, 1.0007823979543156]
80042834,93067,390432,37,2;[58275.49, 968, 0.9905333835647753, 1.136575251224053, 205.47659946349307, 0.9665234278532768, 1.0063395838684819]
80042834,93067,390432,37,3;[24876.460000000003, 646, 1.0235087213367378, 1.1133304310554142, 194.6233803757797, 0.9826046317470704, 1.005537711817477]
80042834,93068,390439,117,1;[27553, 844, 0.9945773028063873, 1.1148296663843167, 118.19605921429073, 0.9889259870330451, 0.8790938821089574]
80042834,93068,390439,117,2;[58401.63, 974, 1.0019848905393003, 1.151476277353385, 265.18554324252193, 0.9496316249451294, 1.0084867663981587]
80042834,93068,390439,117,3;[24973.730000000003, 646, 1.0280898917419028, 1.086823467204869, 187.42862871886655, 0.9823033581505728, 36458.0]
80042834,93068,390440,116,1;[26083, 766, 1.0248704634581594, 1.1183180539715354, 156.78574383083063, 0.9828639823297002, 1.0015359213608264]
80042834,93068,390440,116,2;[58221.939999999995, 972, 1.00070548431134, 1.1694257872782776, 308.6098321082531, 0.9466101028979318, 1.0073607379268457]
80042834,93068,390440,116,3;[24666.850000000002, 644, 1.008495265715868, 1.1029852359599546, 208.28413731885317, 0.9800342764039868, 1.0042109372821328]
80042834,93069,390451,169,1;[36086, 836, 1.0066740401712455, 1.123229928677797, 186.24666426598708, 0.9820715420156538, 0.9655375394659389]
80042834,93069,390451,169,2;[57089.06, 954, 1.0019232552865875, 1.1769646680191785, 310.24386828057237, 0.9510916821980204, 1.0058602144901403]
80042834,93069,390451,169,3;[57537.26, 896, 1.0000819593553518, 1.1155648261708424, 184.31584360885986, 0.9726189372819641, 1.0045085447087385]
80042834,93070,390457,220,1;[56079, 1032, 0.9796265315123109, 1.1247892911049189, 186.48844667771405, 0.9733283487843187, 1.0056217553863949]
80042834,93070,390457,220,2;[57415.119999999995, 958, 0.9969519793535804, 1.1259520424652096, 244.3408570337203, 0.9629085998819072, 1.0073597728387844]
80042834,93070,390457,220,3;[50991.4, 840, 1.0077667302198663, 1.0965875648511965, 140.6104455303618, 0.9826399420194121, 9999]
80042834,93070,390460,221,1;[59339, 1068, 0.9799037826844731, 1.0922827454778876, 105.74601080622253, 0.9755098017515813, 1.0036788647108075]
80042834,93070,390460,221,2;[30248.609999999997, 712, 1.0161562781053048, 1.1099889585259382, 228.27909847888597, 0.9779205454769672, 1.005359226372931]
80042834,93070,390460,221,3;[58301.72, 906, 1.0113750713502763, 1.1240015187191994, 181.639454160314, 0.9674588594881496, 1.004555862427118]
80042834,93075,390495,484,1;[59738, 1074, 0.9743760150843196, 1.1010869859513142, 112.63360611089378, 0.97209330416667, 1.0014752724224645]
80042834,93075,390495,484,2;[30325.96, 712, 1.0176359802417434, 1.1095573432691532, 221.12390751839624, 0.9771945023067156, 1.0078503490142572]
80042834,93075,390495,484,3;[25350.480000000003, 650, 1.0142489189567927, 1.1667500672314286, 216.28356723378798, 0.9804636830237816, 1.0086122315491115]
80042834,93079,390520,64,1;[58862, 1068, 0.9632386583013159, 1.1012646632724452, 103.00735140053243, 0.9668454773328823, 1.0049082791999933]
80042834,93079,390520,64,2;[24152.239999999998, 682, 0.9950823298200594, 1.1525028451290782, 258.56487394777935, 0.9705003927318292, 1.010304146547862]
80042834,93079,390520,64,3;[25188.820000000003, 654, 1.0357067048920292, 1.2309941424261353, 230.46356032576094, 0.9790172291799611, 1.0064593825268229]
80042834,93082,390546,353,1;[25775, 780, 0.9973652929817577, 1.7789386286953974, 143.2486500010061, 0.989840946452687, 0.9990116470611035]
80042834,93082,390546,353,2;[28396.969999999998, 694, 1.0220379731032778, 1.0986368382051064, 196.6043332429769, 0.9820410997120751, 1.0042082228674831]
80042834,93082,390546,353,3;[49883.07000000001, 828, 1.005879407609365, 1.119507224504703, 163.2108712897673, 0.9798407779486916, 9999]
80042834,93083,390548,396,1;[24961, 758, 1.0049307109318324, 1.057225012397212, 150.971302303581, 0.9836883440492076, 1.00275183288139]
80042834,93083,390548,396,2;[55188.63, 936, 1.013268496241375, 1.1637016675927665, 332.08953651399924, 0.9527277256722384, 1.0085135531852432]
80042834,93083,390548,396,3;[57018.030000000006, 890, 1.0034019681111266, 1.0965363498838367, 155.79586472865861, 0.9777697391900937, 9999]
80042834,93083,390550,395,1;[25207, 760, 1.0016335554066198, 1.0706409974160485, 154.6435576769137, 0.9827145969553309, 1.0049836536161392]
80042834,93083,390550,395,2;[24227.21, 684, 1.0077357241419365, 1.1039555173326656, 259.9348838266404, 0.9680204775130881, 1.011426300362661]
80042834,93083,390550,395,3;[24770.97, 646, 1.0447440782967314, 1.1538855646482724, 197.98334531468592, 0.979726104789543, 1.004276827371695]
80042834,93083,390552,397,1;[59170, 1064, 0.9748355886299895, 1.1000555403136598, 118.13017373372185, 0.9761297404505207, 1.0052325778940572]
80042834,93083,390552,397,2;[56708.259999999995, 950, 1.0103754316549214, 1.150600340532907, 269.3328161865979, 0.9572543645738101, 1.0082088604916855]
80042834,93083,390552,397,3;[55528.840000000004, 876, 1.0098352932468935, 1.1298323554098966, 221.58975559805438, 0.9676859529022764, 1.003751810898825]
80042834,93084,390560,446,1;[25614, 764, 1.0092773178550112, 1.1137433874924747, 153.61973679055959, 0.9824279080612613, 1.0058116704625775]
80042834,93084,390560,446,2;[24116.539999999997, 686, 1.0065795960455606, 1.0966632069559372, 293.68070334490244, 0.9629012074506682, 1.009816134336539]
80042834,93084,390560,446,3;[58564.76, 906, 1.0094146365025505, 1.1156131694836247, 181.9334422630821, 0.9692180823806822, 1.0039573033971747]
80042834,93086,390572,610,1;[25747, 786, 1.017710313247949, 1.1292658344693334, 118.48500843478816, 0.9898851897104654, 0.9041014116159842]
80042834,93086,390572,610,2;[57982.75, 970, 1.0031116471934454, 1.1572163315924975, 295.82952649748984, 0.9487193991755423, 1.0050743620949276]
80042834,93086,390572,610,3;[57394.780000000006, 892, 1.0161361737080616, 1.1194474989923688, 203.33310248609826, 0.9696158419118751, 1.0057376065298282]
80042834,93091,390584,662,2;[23815.469999999998, 680, 1.0157762942643955, 1.1243056205930384, 278.88751275792004, 0.9688824505163122, 1.0123425565278972]
80042834,93097,390625,1049,1;[55196, 1024, 0.9952527969910724, 1.1194867593589575, 161.21549719824193, 0.9778053280861313, 1.0051536066140987]
80042834,93097,390625,1049,2;[42453.25, 816, 1.0243231692936638, 1.1279402058354637, 246.48576395492333, 0.9717781219537378, 1.0043778769408354]
80042834,93097,390625,1049,3;[58327.75000000001, 904, 1.0017530466644107, 1.109932105415181, 197.07035405968267, 0.9669075319603639, 9999]
80042834,93100,390653,1337,1;[24837, 786, 1.0125061193690277, 1.1633841579006527, 150.2912774238627, 0.9876077110424725, 0.8838790035587188]
80042834,93100,390653,1337,2;[24121.3, 684, 1.0142484173370232, 1.0931940872807873, 283.03933503820593, 0.9649402231913219, 1.0046590007930214]
80042834,93100,390653,1337,3;[44742.83, 782, 1.0156307618236917, 1.0867215079537333, 143.98029992688302, 0.9824302202233568, 1.0019634913330266]
80042834,93113,390739,1943,1;[25468, 786, 1.0048853816157974, 1.1374372517898663, 133.47278284061096, 0.9888497539302489, 0.8967763516963326]
80042834,93113,390739,1943,2;[23745.26, 682, 1.0058197236617232, 1.0785983118354763, 304.9744620935653, 0.9642794790533673, 1.0123281416467962]
80042834,93113,390739,1943,3;[57923.600000000006, 900, 1.0099782298290296, 1.0961449181416922, 153.17287521409668, 0.9789510345678855, 9999]
