02293218,93048,390341,488,1;[20174, 654, 0.9932962158419276, 1.018185499948622, 107.79713195143685, 0.9911292970205593, 0.9990096068139052]
02293218,93048,390341,488,2;[16607.64, 540, 0.9749320875110095, 1.0224958393193344, 240.49123226670594, 0.9768196083696805, 1.000394251102111]
02293218,93048,390341,488,3;[25816.280000000002, 616, 0.8947579226288533, 0.9792589347019016, 184.08649369197792, 0.9489266389590694, 1.0047454012263397]
02293218,93063,390407,828,1;[14259, 546, 0.9669130104330318, 0.9626166379624944, 85.09685440461088, 0.9904911099544091, 9999]
02293218,93063,390407,828,2;[18051.11, 598, 0.8655382254871947, 1.0027983609028934, 202.08756213430468, 0.9793638619863094, 0.9969766677620769]
02293218,93063,390407,828,3;[15544.02, 468, 0.8061118011425266, 0.9901380755901419, 189.53119264831855, 0.9779828840810192, 9999]
02293218,93063,390411,826,1;[12849, 512, 0.9804855918196669, 0.8016109231506371, 106.76013104911407, 0.9925285986359645, 1.0037889144955274]
02293218,93063,390411,826,3;[17779.86, 486, 0.9169282386431952, 0.9814878756506122, 154.49205759781916, 0.9820706059380923, 9999]
02293218,93063,390411,827,2;[21824.6, 594, 0.9255381026472437, 0.9668663283891887, 161.09082986330185, 0.9813810125695045, 9999]
02293218,93067,390433,65,1;[17018, 614, 0.972934774168928, 1.0601024864149424, 154.05320735558988, 0.9865215941628324, 0.9982402627874237]
02293218,93067,390433,65,2;[25828.949999999997, 676, 0.9457880724448108, 0.99425125598691, 187.80913749908166, 0.980310275050107, 0.9964420980144612]
02293218,93067,390433,66,3;[26472.510000000002, 640, 0.9134668056210249, 0.9845997222931314, 97.64707553348958, 0.9494539953603242, 9999]
02293218,93067,390437,63,1;[16734, 608, 0.9903697722519101, 1.0164161363559205, 108.73114546309809, 0.9916566146288249, 0.9953308550185873]
02293218,93067,390437,63,2;[26168.1, 686, 0.9575813526281395, 1.0004623090271263, 225.531768872102, 0.9762160931609076, 1.0037429249589191]
02293218,93067,390437,64,3;[26047.81, 610, 0.9001850599408086, 0.9792208926029948, 158.97824671925133, 0.9584865784085582, 9999]
02293218,93068,390444,159,1;[18544, 620, 0.9738824077245504, 1.0463467637412454, 150.7100324813945, 0.9886146536328847, 0.9994879672299027]
02293218,93068,390444,159,2;[16175.67, 552, 0.9812944317998403, 1.0161743951122921, 242.7737518353201, 0.9765377836757813, 0.9950951683748169]
02293218,93068,390444,160,3;[13558.890000000001, 472, 0.9014010657760049, 0.9923133326999205, 205.05487901670782, 0.9664315404305057, 9999]
02293218,93072,390471,488,1;[16222, 566, 0.9753917386546161, 1.051518806833366, 144.6897924953603, 0.9885531768833319, 0.9997226758697193]
02293218,93072,390471,489,2;[25272.03, 668, 0.9587758460561774, 1.0054527972909582, 232.5477641390588, 0.9700785381018803, 0.9756512151421877]
02293218,93072,390471,489,3;[25872.45, 614, 0.900117575885151, 0.9721961092555057, 123.04990040924362, 0.9663216517259066, 9999]
02293218,93073,390478,555,2;[19466.02, 614, 0.9829608357831601, 1.0000539436998557, 257.1705380009166, 0.9775737969901696, 0.9972565994025483]
02293218,93073,390478,555,3;[26032.74, 622, 0.8983314323698841, 0.9663192594274334, 202.77137898676574, 0.9400768494774111, 0.9809762267365324]
02293218,93073,390478,556,1;[26570, 726, 0.9589472797080226, 0.9807311001368372, 84.71671148051911, 0.9908059314190518, 0.9961944397577939]
02293218,93083,390554,373,2;[26108.6, 662, 0.9671566357167817, 0.9968493023330116, 252.54113673073513, 0.9623230303828156, 0.9922438550075753]
02293218,93083,390554,373,3;[23753.06, 580, 0.896972099462662, 0.9607144187537309, 146.8022947966792, 0.9643875839594205, 9999]
02293218,93083,390554,374,1;[17074, 620, 0.9869902776784077, 1.0203691232952248, 80.83577350280795, 0.9938867858458545, 0.9969054708939102]
02293218,93084,390555,432,1;[25061, 724, 0.9513443269626507, 0.9653253165145915, 70.12581882126233, 0.9924637767383445, 1.0013385276196185]
02293218,93084,390555,433,3;[25408.02, 606, 0.9039207713913138, 0.9709023839167825, 114.92850080348732, 0.9663963277641906, 9999]
02293218,93084,390555,434,2;[15662.779999999999, 526, 0.945833351683108, 0.9974913360897442, 245.9940506705084, 0.9777859608147365, 0.9993925588458618]
02293218,93085,390570,523,1;[22170, 658, 0.9844424813603997, 1.0309095778091237, 53.45280763506089, 0.9955627927855111, 1.002464334968687]
02293218,93085,390570,524,2;[25768.26, 672, 0.9434054286067007, 0.9965587461140527, 203.36762624149617, 0.9790185556430839, 1.0063904445425604]
02293218,93085,390570,524,3;[18449.79, 520, 0.9086053201582858, 0.9839456694482306, 149.5789818325507, 0.9733801204723215, 9999]
02293218,93086,390574,601,1;[25853, 700, 1.1610181365624144, 0.9632595493650654, 78.49411259216473, 0.9925486979884748, 1.0045851952593743]
02293218,93086,390574,601,2;[24975.719999999998, 652, 0.9442003383512858, 0.997420094270994, 195.96603103503278, 0.9769961375194384, 1.0015987019494619]
02293218,93086,390574,601,3;[20099.27, 530, 0.9198550807792675, 1.0079834091739528, 130.14214834709048, 0.9762367267288844, 0.9979253817637656]
02293218,93095,390616,861,1;[24135, 698, 0.958974374470808, 0.9739070469425627, 62.88589814038474, 0.9938150423066754, 1.0016600954554886]
02293218,93095,390616,861,3;[16518.09, 494, 0.8966746176217787, 0.957924189645475, 193.3808061811172, 0.9708106316761576, 1.0041224234853217]
02293218,93095,390616,862,2;[24628.239999999998, 644, 0.9289744904663477, 0.9751983002772134, 195.80683647553238, 0.9772092432892182, 1.00339377484728]
02293218,93099,390645,1266,1;[17884, 630, 0.9849519068292212, 0.9884986475275309, 96.52795336439392, 0.9920137124134718, 0.9988550364433523]
02293218,93099,390645,1267,2;[25651.64, 654, 0.9511527181069781, 1.0057462182846457, 193.86218073640504, 0.9782969255580407, 0.9934098345545878]
02293218,93099,390645,1268,3;[25427.2, 624, 0.9065532743230346, 0.9789985409453447, 127.5895498535949, 0.9693550759605762, 9999]
02293218,93101,390660,1450,1;[13271, 506, 0.9592350889805564, 1.0212658316088543, 121.11816048547507, 0.9887947024301809, 0.9983825465488058]
02293218,93101,390660,1450,3;[16905.800000000003, 508, 0.9130140890219405, 0.9934631773389646, 167.9357327060871, 0.9779190991910756, 1.0019080095806439]
02293218,93101,390660,1452,2;[26014.59, 688, 0.9629253906435101, 1.0050444553867537, 210.6344760041544, 0.9795735341661103, 0.996376563888699]
02293218,93125,390817,1827,1;[25972, 712, 0.9668576574404191, 0.9811904453046654, 72.9193164192165, 0.9924418807006183, 1.001909538046099]
02293218,93125,390817,1827,2;[19731.39, 588, 0.9829901499189748, 1.0016434317369836, 208.91238391681458, 0.9785298338707903, 1.0052441722998575]
02293218,93125,390817,1827,3;[17805.890000000003, 544, 0.8972978921488296, 0.9681548364642775, 218.85212371314873, 0.9614011561972299, 9999]
02293218,93135,390884,958,1;[21907, 654, 0.9713751467842996, 0.9828238325306425, 93.2130916810311, 0.9913191593287405, 1.0045165875690671]
02293218,93135,390884,959,2;[25124.469999999998, 658, 0.9755223433748141, 1.0052786564144243, 225.71845784765557, 0.975034460395867, 9999]
02293218,93135,390884,959,3;[17172.95, 542, 0.9053841761926527, 1.027812286516691, 194.9682752093145, 0.9666583456589836, 0.9919677125786412]
02293218,93136,390898,1031,2;[25399.36, 644, 0.9420046422263244, 0.9795802948438401, 190.5539141741724, 0.9767365632972572, 0.9966845668923652]
02293218,93136,390898,1031,3;[26124.530000000002, 614, 0.9015346151675587, 0.9765025506929513, 130.7821850024513, 0.9692052148382249, 9999]
02293218,93136,390898,1032,1;[24575, 690, 0.9320040890301942, 0.9661785991675742, 64.88669445199166, 0.9916282556840125, 1.0033069323099535]
02293218,93165,391040,156,1;[25275, 704, 0.9368656998717166, 0.9670586808993956, 57.18908697253808, 0.9918264343746391, 1.001545411317166]
02293218,93165,391040,156,2;[14875.0, 508, 0.9773600532270251, 0.9900811465837943, 293.38469012985473, 0.9750756083395454, 1.0027676386827644]
02293218,93165,391040,156,3;[17519.56, 532, 0.9014912750233282, 0.9739200180278265, 169.584803723479, 0.9598771927976226, 0.9928571428571429]
02293218,93171,391071,379,1;[25156, 702, 0.9402579009369441, 0.9675413962872348, 60.1766945704652, 0.9924346625304612, 1.0001192700671888]
02293218,93171,391071,379,3;[17534.63, 516, 0.90761965975415, 0.9775669648460056, 166.6198752599832, 0.9644583219238801, 3199.75]
