02246039,93028,390273,350,1;[15625, 544, 0.6221880943285054, 1.2087546864126106, 1547.911946557215, 0.8020840086255308, 1.0012174804562348]
02246039,93028,390273,350,2;[9872.24, 420, 0.5873818318646167, 0.9711059088125491, 2534.609491971094, 0.7662756015561349, 1.0088775386112125]
02246039,93028,390273,350,3;[11390.18, 414, 0.708152931711164, 1.3347069074156095, 686.102939185276, 0.7473654550644983, 1.0074522871857012]
02246039,93028,390273,351,1;[16796, 564, 0.6085206681051748, 1.1339136716467706, 1881.6429030605627, 0.7875892079279369, 1.0003275661832585]
02246039,93028,390273,351,2;[16025.73, 510, 0.6288997880684997, 1.124028303199651, 1744.5422118681965, 0.755864323973684, 1.0038762579202385]
02246039,93028,390273,351,3;[10146.220000000001, 398, 0.6193605704366435, 1.1192616495052512, 1578.5738364105682, 0.7737715564131948, 1.0029115038255807]
02246039,93057,390392,459,1;[10266, 468, 0.6126733458909769, 1.5918340420186758, 1840.0692965328744, 0.8548617107735071, 9999]
02246039,93057,390392,459,2;[14830.97, 486, 0.6225805605879763, 1.2466558756530435, 1793.5226238486391, 0.7354944721428355, 1.0054455245855352]
02246039,93057,390392,459,3;[15186.45, 456, 0.6423518182105906, 1.3408269103377157, 1088.8245767453081, 0.6846454166726373, 1.0049864007252947]
02246039,93057,390392,460,1;[18305, 592, 0.6324699394325871, 1.2368110374020584, 1480.311882208817, 0.7435445062900363, 0.9994812853203746]
02246039,93057,390392,460,2;[10134.039999999999, 424, 0.5603867037227658, 0.9910004719922461, 2774.281939813433, 0.7423441502561461, 1.0070955534531694]
02246039,93057,390392,460,3;[9692.75, 390, 0.6268655010623552, 1.458478779454733, 1627.0886041474705, 0.7468333063428967, 1.0112198956621168]
02246039,93099,390645,1317,1;[9822, 454, 0.6201134264996029, 1.4540097763775799, 1789.2994511585714, 0.8534185765158001, 1.0079014879425345]
