02354616,93025,390252,118,1;[21269, 624, 0.8989920564170057, 1.1895908583329489, 305.88195963982264, 0.9705533103397291, 1.005745359971628]
02354616,93025,390252,118,2;[15868.65, 528, 0.8574106689440761, 1.2434665887557994, 799.0405935906482, 0.927716607482944, 1.0030086498683715]
02354616,93025,390252,119,3;[17885.350000000002, 506, 0.8459545136253475, 1.0904684260975284, 500.49702485197656, 0.8858341902847233, 1.0022647882998734]
02354616,93026,390254,168,1;[21167, 638, 0.8970381304321827, 1.1343015794966522, 402.626809262271, 0.9622994718476454, 1.0005908908270107]
02354616,93026,390254,168,2;[28200.62, 676, 0.8649688641231197, 1.1453147802646033, 587.3481469476891, 0.9082926322924169, 1.0047059821087887]
02354616,93026,390254,168,3;[21772.04, 546, 0.8421714683457956, 1.117522896539697, 645.968058206329, 0.8652844682843613, 1.0065235290392045]
02354616,93027,390262,251,1;[21010, 620, 0.8946356185035157, 1.2140069522191335, 317.92145671527044, 0.9689336042409267, 1.006009241303359]
02354616,93027,390262,251,3;[14839.840000000002, 470, 0.8313116692198947, 1.0894842868720684, 683.1093160157799, 0.8684849818232134, 0.9913513018807486]
02354616,93027,390262,252,2;[16846.829999999998, 532, 0.8662355640670182, 1.5678385941761253, 543.7973234827357, 0.9468653181747635, 1.00084835630965]
02354616,93032,390306,11,1;[14709, 540, 0.8913210749949471, 1.2409819188792912, 267.3491177195151, 0.9789261250525279, 9999]
02354616,93032,390306,11,2;[15598.519999999999, 514, 0.8573947776663905, 1.129893506125404, 776.6068137499303, 0.9223315970855783, 1.0006488797282338]
02354616,93032,390306,12,3;[24429.84, 576, 0.8441203754443871, 1.1009645321489152, 563.4912231871872, 0.8543107095252294, 1.0064057341197055]
02354616,93048,390345,474,1;[14301, 554, 0.8874173231611643, 1.014408711170923, 412.8776911899317, 0.9153976881159184, 0.9737514043509345]
02354616,93048,390345,474,2;[28958.649999999998, 694, 0.8585133335307932, 1.1282516926196728, 1127.6702068419925, 0.8471410657510605, 1.0035879247773012]
02354616,93048,390345,474,3;[14990.54, 464, 0.841367770603021, 1.091455901286616, 560.9693382809247, 0.8886679109474304, 1.005606102380296]
02354616,93049,390352,542,1;[15254, 552, 0.8957726494307859, 1.2361293715614379, 244.00576400456424, 0.9810390788790095, 1.0028598665395614]
02354616,93049,390352,542,2;[15324.82, 532, 0.8686233287740905, 1.2208518032995166, 796.91729755811, 0.9231900987258708, 1.001477564351816]
02354616,93049,390352,542,3;[28676.840000000004, 638, 0.8422083568106646, 1.1922951840905487, 329.2998664409613, 0.6454950642314816, 1.006201028697784]
02354616,93050,390357,608,1;[27463, 730, 0.896297447735941, 1.291992810595977, 441.62100592622426, 0.9362797422128999, 1.006136542653551]
02354616,93050,390357,608,2;[28657.579999999998, 686, 0.8542685310781304, 1.142733070945792, 1116.5258226253502, 0.8296376758649703, 1.0058474647063738]
02354616,93050,390357,608,3;[17378.45, 500, 0.8380779293023559, 1.0655734579498424, 509.80514420467597, 0.9118199773857885, 1.0043149519021417]
02354616,93051,390362,621,1;[15360, 546, 0.8813602304461737, 1.2037864783900631, 305.48117430687194, 0.976408090148904, 9999]
02354616,93051,390362,621,2;[26719.07, 652, 0.8678012755713281, 1.1167537875477274, 368.0444238848843, 0.9501385623390124, 1.0051031827745198]
02354616,93051,390362,621,3;[20600.690000000002, 526, 0.8349515736710126, 1.1003477226885026, 505.1150374761967, 0.8975487420331671, 1.0036710719530102]
02354616,93052,390369,679,1;[28083, 736, 0.8810742164693524, 1.2937353440765602, 285.0286166416896, 0.9400883782161068, 1.0054239836743462]
02354616,93052,390369,679,2;[15216.529999999999, 524, 0.8539786925700553, 0.9929119344957319, 965.6146980585836, 0.8895063067233616, 1.001605765088317]
02354616,93052,390369,679,3;[17374.34, 494, 0.8322017163090291, 1.1144800113302156, 748.9497485767774, 0.8558469167115024, 1.0031243820446905]
02354616,93052,390371,678,1;[28632, 738, 0.8913702825676975, 1.274796167466857, 396.033250655436, 0.9469829304624388, 1.005037120241501]
02354616,93052,390371,678,2;[24404.52, 626, 0.851443154730641, 1.0557446045877028, 1025.6597497939308, 0.8935113240891813, 1.0031550370533422]
02354616,93052,390371,678,3;[20710.29, 530, 0.8366207395255325, 1.1281212763771902, 526.0104605245605, 0.8932826530723955, 1.0040515409139215]
02354616,93055,390379,367,1;[14459, 572, 0.8779433302708292, 1.3272128530145162, 370.27888335831386, 0.9594078061630443, 0.9836723586638547]
02354616,93055,390379,367,2;[28593.32, 678, 0.8624201107360794, 1.128750920172601, 1065.434482903955, 0.8237184556404428, 1.0064505319594539]
