02241304,93055,390376,435,1;[65077, 1276, 0.7454958156950813, 1.5363233191096664, 1161.6084077745, 0.67120193706468, 0.9904722767605741]
02241304,93055,390376,435,2;[60501.979999999996, 1072, 0.7527803710429904, 1.662047968593251, 1106.8837773256362, 0.6392219707955428, 0.9937744939943902]
02241304,93055,390376,435,3;[61674.66, 1002, 0.7409397281469653, 1.7159719315551079, 1115.9208462220968, 0.6627201491019922, 0.9911820073318142]
02241304,93068,390445,91,1;[67161, 1192, 0.6883046386893932, 1.7175667192617459, 1565.630723730485, 0.5299822397051674, 0.995147321395497]
02241304,93068,390445,91,3;[62210.33, 1052, 0.7242283518271432, 1.7030117995526155, 1194.4925810521402, 0.6505831348210742, 0.9927417415447848]
02241304,93068,390445,92,2;[60278.259999999995, 1082, 0.7579402124663271, 1.6726371161313451, 1052.9391169964988, 0.6337878485286109, 0.9965570835546637]
02241304,93081,390536,212,1;[63341, 1272, 0.7560666738406187, 1.6433859951731695, 631.6203900709584, 0.6126637197994498, 0.9886372504643431]
02241304,93081,390536,212,2;[64715.77, 1158, 0.6605998707707128, 1.6411327737391177, 2779.749326018388, 0.49891592069005003, 0.9962080967210112]
02241304,93081,390536,212,3;[64981.840000000004, 1084, 0.6285520953719889, 1.688188123914692, 3477.3697724662443, 0.5189047545451851, 0.9921767142199723]
02241304,93081,390536,213,1;[61902, 1186, 0.7977891492053633, 1.7348854314420301, 674.8793726453233, 0.6811332229327041, 0.9908204015974262]
02241304,93081,390536,213,2;[63136.64, 1168, 0.711278342763487, 1.8716493877575984, 1557.1967959374908, 0.5593846179708541, 0.9940699798585414]
02241304,93081,390536,213,3;[64868.130000000005, 1018, 0.6277129465267213, 1.9468929547898413, 3207.9970390358267, 0.4610415601976194, 0.9933912386706949]
02241304,93084,390560,435,1;[61331, 1212, 0.7598446545728836, 1.7568854561292921, 842.9759052831357, 0.6418506377846019, 0.9898962183449812]
02241304,93084,390560,435,3;[64798.26, 1004, 0.6151463572113388, 2.115177438362604, 3781.9801033263057, 0.4398044377654857, 0.998300917082643]
02241304,93084,390560,436,2;[63842.31, 1166, 0.7194520202585758, 1.9075092478543416, 1480.1755074104012, 0.549640981574084, 0.9956295409626145]
02241304,93084,390560,437,1;[64921, 1280, 0.729364335892681, 1.6347581232941233, 1330.6544582980605, 0.6515050977894655, 0.9949197348760583]
02241304,93084,390560,437,2;[62056.119999999995, 1152, 0.6974415704504654, 1.7605928364800447, 1636.99620470811, 0.5506828442599387, 0.9953997976674492]
02241304,93084,390560,438,3;[63365.240000000005, 1084, 0.6286432252896211, 1.5281927353732259, 3268.632151393428, 0.5415077348744077, 0.9941108197566951]
02241304,93093,390604,815,1;[63196, 1266, 0.7579405340216312, 1.5935740548155537, 931.1031316035912, 0.6892444706962024, 0.9943357039461262]
02241304,93093,390604,815,2;[64077.93, 1118, 0.6419570202104571, 1.5626188219344819, 3101.120113993359, 0.5011986199693959, 0.9952590867503951]
02241304,93093,390604,815,3;[63267.97000000001, 1068, 0.7235726449325645, 1.6903914639413475, 1156.4390410537867, 0.6456013556826062, 0.9919664912469123]
02241304,93093,390604,816,1;[64614, 1270, 0.7637397503852525, 1.6583342402485826, 551.2645098948083, 0.6663119497312988, 0.9892976895870653]
02241304,93093,390604,816,2;[62853.42, 1168, 0.7056124657263009, 1.8098509154245832, 1449.3632896835713, 0.5941912989291069, 0.9933143389094191]
02241304,93093,390604,816,3;[63772.130000000005, 1096, 0.6936055560421915, 1.8207202217807996, 1522.6971734191425, 0.5882362008109352, 0.9904674766474456]
02241304,93095,390615,800,2;[64490.86, 1090, 0.65812102624582, 1.7387837177095413, 2725.3215310598634, 0.4858207418396519, 0.9932826861923919]
