02272121,93027,390265,303,1;[52821, 996, 0.9631592917829419, 0.971929996542347, 41.74676699784769, 0.994499028323508, 9999]
02272121,93027,390265,305,2;[61932.36, 994, 0.9517349460344154, 0.9985549887097465, 98.34879201969721, 0.9855056219724518, 9999]
02272121,93027,390265,305,3;[60026.55, 946, 0.8871512994037225, 0.9385981239080587, 149.38591395811056, 0.9618970421215276, 9999]
02272121,93032,390304,98,2;[40167.259999999995, 854, 0.7319070632851069, 1.0462101528403802, 121.3891420198504, 0.9894531005024436, 9999]
02272121,93032,390304,98,3;[60466.32000000001, 950, 0.9022331250759694, 0.9571866495065898, 116.99936823247329, 0.9674751173424657, 9999]
02272121,93032,390304,99,1;[57579, 1100, 0.9369910830249986, 0.9734474275955914, 43.69226392333436, 0.9953535055508319, 9999]
02272121,93048,390340,529,1;[56435, 1042, 1.001103956236284, 0.9835617223332752, 54.343315220062614, 0.9944275513912241, 1.0053173959901311]
02272121,93048,390340,529,2;[61620.579999999994, 1012, 0.9677229657062871, 1.0093363610916206, 120.36506964747583, 0.9851581810181536, 9999]
02272121,93048,390340,530,3;[59900.51, 948, 0.8991291737570862, 0.9388802805123456, 107.92706988357865, 0.9676319777371104, 9999]
02272121,93064,390420,949,2;[61499.2, 1048, 0.9462926692870387, 0.989816213012717, 122.32129450553722, 0.9865973987625585, 0.9991203564972789]
02272121,93064,390420,950,3;[46790.98, 834, 0.927403071731234, 0.9577158454074127, 112.22967820102843, 0.9772207284326946, 1.0044112457357959]
02272121,93064,390420,951,1;[49863, 986, 0.9952676183993362, 1.0128018708404698, 57.557984745163715, 0.9959044687218046, 1.003855329514913]
02272121,93065,390427,7,2;[61521.81, 1014, 0.9840343069047448, 1.0149048727251053, 147.6110928974754, 0.9839291411056339, 1.0005612541126379]
02272121,93065,390427,8,1;[61821, 1082, 0.9513971072279936, 0.9888317709510254, 56.918235355822056, 0.9933104715923382, 1.0067828905047675]
02272121,93065,390427,9,3;[55130.170000000006, 936, 0.9216775557365531, 1.136135053529944, 103.26048007508084, 0.9830484745848825, 9999]
02272121,93070,390456,351,2;[60897.06, 1034, 0.9657335078410738, 0.9842582338197188, 112.01404593917445, 0.9850833636639851, 9999]
02272121,93070,390456,354,1;[51454, 1050, 0.9761868316321894, 0.9534605010757745, 62.10833445297498, 0.9936923214817784, 1.0026696806126625]
02272121,93070,390456,356,3;[60215.61000000001, 958, 0.8980052222702256, 0.9545067655601849, 140.88253801109647, 0.9573528895644857, 0.9992384026917349]
02272121,93071,390462,430,3;[56113.83, 896, 0.9274674920963193, 0.9845050136636588, 130.26343984011606, 0.966728481410457, 1.0030611745114366]
02272121,93071,390462,431,1;[42369, 980, 0.9790054067062886, 1.0246834241625242, 77.27514940423637, 0.993690156965466, 1.0023539431504986]
02272121,93071,390462,431,2;[37417.17, 884, 0.9824122914827131, 1.005758656577517, 136.73200464096377, 0.988711724488571, 1.003734916682628]
02272121,93072,390475,520,3;[62045.93000000001, 938, 0.9101847729460264, 1.0037883843462359, 94.17376080630287, 0.9729192787344931, 9999]
02272121,93072,390475,521,1;[54076, 1038, 0.9705754094928367, 0.9903902615645374, 65.76689450944494, 0.9929818992764214, 1.0020847424648143]
02272121,93072,390475,523,2;[60034.31, 1000, 0.9741661124880705, 0.9952442575029399, 115.43816295516422, 0.9843182273953965, 9999]
02272121,93073,390480,586,1;[61767, 1136, 0.9974836108630369, 1.0031792878563113, 74.19820439091446, 0.9932114992885529, 0.9955915893650116]
02272121,93073,390480,588,3;[61386.96000000001, 916, 0.908813231733515, 1.020929178404189, 98.10399110088923, 0.9770457497685427, 9999]
02272121,93073,390480,589,2;[49311.22, 956, 0.9685130024744675, 1.0601779437854664, 138.95515295519604, 0.9874368895925664, 1.004923002303868]
02272121,93080,390525,200,1;[60383, 1132, 0.999635126161693, 1.01166481971383, 58.874651719679534, 0.9944551679463396, 9999]
02272121,93080,390525,201,3;[50232.420000000006, 892, 0.9148547173953668, 0.9989103890717068, 140.32590320747954, 0.9820597613307667, 9999]
02272121,93080,390525,202,2;[62121.57, 1022, 0.9250301412350527, 1.0016981926596342, 131.40915045910765, 0.9846762318472787, 9999]
02272121,93081,390537,275,1;[60818, 1094, 1.0051917323601605, 0.9793435665952552, 59.11514829971119, 0.9935856149359351, 1.001498509723846]
02272121,93081,390537,275,2;[55884.78, 1012, 0.9523510494962711, 1.0110282789715768, 114.24277141335057, 0.9823064699766137, 9999]
02272121,93081,390537,275,3;[35306.270000000004, 704, 0.9005222712230752, 0.9939180472160527, 162.31050792218036, 0.9811795786797423, 1.0083142594440206]
