80079608,93025,390248,167,4;[81275, 1290, 0.9128264162876045, 0.8669718452848642, 204.32315473073334, 0.9682283480239009, 1.0034755875471488]
80079608,93025,390248,168,5;[84738.70999999999, 1292, 0.9148081183642933, 0.8728692683693815, 210.76467738423983, 0.9758378234399356, 1.0019135255300888]
80079608,93025,390248,168,6;[72297.64, 1084, 0.9121266025373795, 0.8812899314674801, 285.66988924159386, 0.9615840438685742, 1.0059090389234113]
80079608,93025,390248,168,7;[81362.34, 1024, 0.914526526556413, 0.8863625388849452, 248.91440339533577, 0.9640369856916765, 1.004543093270366]
80079608,93026,390254,255,4;[70732, 1320, 0.77416012716581, 0.7465135511801481, 132.52689848967742, 0.9884101270512217, 1.0019832275611968]
80079608,93026,390254,256,5;[82192.11, 1264, 0.9168574484483636, 0.8833334253327227, 198.00282717707236, 0.9788433211474671, 9999]
80079608,93026,390254,256,7;[79397.82, 1038, 0.9138014350190451, 0.884277166485463, 265.4339756289597, 0.9530531827799441, 1.0004530513490326]
80079608,93026,390254,257,6;[74600.61, 1064, 0.9172801220819409, 0.8948015903513283, 172.87255588651382, 0.9728281018210012, 1.0050665854536394]
80079608,93028,390273,415,4;[78482, 1252, 0.9187609691824139, 0.89463311439102, 159.59969854265188, 0.9760217046345849, 1.0064698150107403]
80079608,93028,390273,416,5;[85632.4, 1214, 0.9104620897466578, 0.8872094902775703, 240.04495603826402, 0.9561148877325554, 1.007144906542383]
80079608,93028,390273,416,6;[85016.72, 1104, 0.9060527164824826, 0.8912911730700139, 228.32332845771714, 0.9623019222159167, 1.0051589390564892]
80079608,93028,390273,416,7;[78790.41, 1084, 0.9220750224535583, 0.8563656727344083, 210.80958018961806, 0.9808105901017348, 1.0000194189839988]
80079608,93028,390273,417,4;[75488, 1232, 0.9107643098370094, 0.8826161705555382, 197.84833766927656, 0.9742670562674901, 1.0064529891739107]
80079608,93028,390273,418,5;[66435.31999999999, 1110, 0.9143476748891268, 0.8773582500898244, 239.72688393049404, 0.9660042853041256, 1.0036674816625917]
80079608,93028,390273,418,6;[85196.19, 1118, 0.9086718853399054, 0.8957830171548652, 167.71850276402907, 0.9708525579962722, 1.0059609987301537]
80079608,93028,390273,418,7;[79065.81, 1058, 0.9103216058838681, 0.8827150614741308, 245.24775289796105, 0.9651525504326552, 9999]
80079608,93028,390274,419,4;[83952, 1288, 0.9094993726835309, 0.88839774043558, 198.98497702710816, 0.9682663029464743, 1.0041084339510935]
80079608,93028,390274,420,5;[69926.78, 1136, 0.918100383603107, 0.883379230455993, 197.52617038070912, 0.9748718920735538, 58762.0]
80079608,93028,390274,420,6;[84050.87000000001, 1172, 0.9085708789193903, 0.8822630289011394, 211.8637365458453, 0.9675722563912554, 1.0004158139762416]
80079608,93028,390274,420,7;[59454.270000000004, 946, 0.9250622012491131, 0.8964840793172523, 150.5988533417051, 0.9804388357045449, 0.9990359029732753]
80079608,93048,390342,724,4;[67310, 1218, 0.9246973352772847, 0.8561773426763034, 228.69332306439685, 0.9743142515410578, 0.9998737345603363]
80079608,93048,390342,724,5;[66575.73999999999, 1178, 0.9662554580614647, 0.772258357606354, 133.2809597989846, 0.9878555179530262, 0.99741491504876]
80079608,93048,390342,724,6;[84549.55, 1206, 0.9172317306847175, 0.8920850756486259, 190.32510902253082, 0.9733166464969631, 9999]
80079608,93048,390342,724,7;[64793.97, 988, 0.971567217532982, 0.8083282801030856, 189.12523826311113, 0.9839956673775242, 1.0011938957646251]
80079608,93048,390342,725,4;[61361, 1158, 0.8762474265500187, 0.8053371662704976, 207.57658893419824, 0.9791209682742038, 1.0012891224176756]
80079608,93048,390342,726,5;[73879.95999999999, 1122, 0.9130929110097838, 0.8930749830168738, 173.09577077192478, 0.9727912853021248, 1.0089463462991703]
80079608,93048,390342,726,6;[85345.52, 1122, 0.906113158288325, 0.8876608596435914, 254.04949276139328, 0.9522024921296629, 1.004903858562395]
80079608,93048,390342,726,7;[61132.68, 968, 0.9724958493760406, 0.9789666493446308, 156.12391873194252, 0.9868661211919323, 9999]
80079608,93049,390349,812,4;[82807, 1328, 0.9093953622591663, 0.8939069765917066, 158.18346859371513, 0.9733757968590311, 1.0030889621087316]
80079608,93049,390349,812,5;[65052.53999999999, 1112, 0.9135360544217298, 0.8943422749757762, 214.48891218403284, 0.9670010974566061, 1.0021356749374422]
80079608,93049,390349,812,6;[60074.50000000001, 1096, 0.8474189190488698, 0.8118957997356044, 196.1648535640412, 0.9810874729831836, 0.9931824873728794]
80079608,93049,390349,812,7;[79809.39, 1090, 0.9173308680636347, 0.8795783143776906, 193.6389580060916, 0.9793059910583136, 9999]
80079608,93049,390349,813,4;[61715, 1174, 0.9304945391199269, 0.8744037510874813, 228.75429166205703, 0.9766623343960672, 0.9985357290208801]
80079608,93049,390349,814,5;[64669.36, 1126, 0.9215480005098868, 0.8765505849796218, 215.02765791075623, 0.9758265746935173, 1.0023239514552362]
80079608,93049,390349,814,6;[83463.14, 1124, 0.9134301753401899, 0.8882572469722995, 263.92175192248754, 0.9577603831789433, 9999]
80079608,93049,390349,814,7;[80811.54000000001, 1040, 0.9174077865160436, 0.8961151254726852, 188.48231487377632, 0.9686384022996946, 9999]
80079608,93049,390352,815,4;[80753, 1266, 0.9209328776483293, 0.892514925664324, 178.6958131578869, 0.9724426173054707, 1.0064560353960241]
80079608,93049,390352,816,5;[71172.70999999999, 1148, 0.9168205289769752, 0.8713156876719937, 225.93899823335113, 0.9718765776043127, 1.0018929241490218]
80079608,93049,390352,816,6;[84815.33, 1206, 0.9159250234191598, 0.8868096652266355, 188.0659280537401, 0.9729577292184813, 9999]
80079608,93049,390352,816,7;[75311.19, 994, 0.9146472702930085, 0.8793530521768795, 232.1475648647684, 0.9627659622615119, 9999]
80079608,93049,390352,817,4;[82952, 1372, 0.9093096452970543, 0.8679851496770774, 244.8188393394527, 0.9679015194994369, 1.0013399162250576]
80079608,93049,390352,818,5;[75152.06999999999, 1168, 0.9153938332697774, 0.8930339820384479, 207.88657056097276, 0.9669745961083545, 0.9984427246784662]
80079608,93049,390352,818,7;[81327.15, 1028, 0.9195504780148975, 0.8626898409651323, 292.94912283580715, 0.9598903546266128, 1.0048489087592276]
80079608,93049,390352,819,6;[61211.600000000006, 1012, 0.9191186380098743, 0.8756840716548756, 253.48826019992723, 0.9702775869938668, 0.9983130564958497]
80079608,93056,390383,553,4;[61664, 1226, 0.8738687943006892, 0.7932349223779189, 191.17105188024482, 0.9827841606346287, 0.9978397184352118]
80079608,93056,390383,554,5;[82070.73, 1224, 0.9078979950542959, 0.8860429437279566, 203.04507637655666, 0.9673937369557646, 1.0005658077994428]
80079608,93056,390383,554,6;[83845.37000000001, 1190, 0.9153594663554182, 0.8781443687731417, 245.076906933674, 0.9663620934051896, 0.9992571004057375]
80079608,93056,390383,554,7;[77906.07, 1094, 0.9182121431362638, 0.8620383021880519, 247.51291069989713, 0.9715520309947306, 1.000599349558348]
80079608,93056,390386,551,4;[84765, 1446, 0.8395642123811529, 0.7905792767151723, 202.77888915697375, 0.978393246381258, 0.9784038967634702]
