02378612,93055,390378,391,1;[19531, 604, 0.8217672025538109, 1.2692547414926243, 343.8227419173296, 0.8682453378137305, 1.002823988498665]
02378612,93055,390378,391,2;[10711.189999999999, 434, 0.7847852115513276, 0.8977159857379754, 506.6610941090713, 0.7172229008611484, 1.0081200649605198]
02378612,93055,390378,391,3;[10472.28, 398, 0.8060581955588069, 1.0290544938305954, 203.95198341650914, 0.8062043052072888, 1.0045998160073597]
02378612,93067,390430,134,1;[21046, 642, 0.841324075566152, 1.2686846040168027, 233.07249256952733, 0.7831172504320077, 1.000095038965976]
02378612,93067,390430,134,2;[18304.579999999998, 538, 0.7739924032558607, 1.2180264089964397, 726.0934076996432, 0.6762432029819565, 0.9988960322098838]
02378612,93067,390430,134,3;[21156.91, 546, 0.818896181399854, 1.3322068480865163, 112.17080176614976, 0.6957534899287825, 0.9992882101721238]
02378612,93067,390435,133,1;[20209, 620, 0.8465508911555732, 1.2734211051644122, 412.9753759942187, 0.8557857999501572, 1.0011394035470127]
02378612,93067,390435,133,2;[10802.82, 442, 0.7784566616989655, 1.1950724116628006, 826.4392024525436, 0.7499146739934346, 0.9996146011121511]
02378612,93067,390435,133,3;[10849.03, 408, 0.8030531123818903, 1.5304396024229747, 398.6587275276014, 0.8613439959194061, 0.9996844032064635]
02378612,93070,390461,372,1;[20442, 624, 0.8423230557221817, 1.3226073160720753, 350.6992396524044, 0.864855830992714, 1.0017641870038223]
02378612,93070,390461,372,2;[11256.21, 440, 0.7825455543596761, 1.3620877909469116, 826.2265308229079, 0.7361208352813969, 0.9962085308056872]
02378612,93070,390461,372,3;[20777.420000000002, 544, 0.7955242546357624, 1.4359085948751724, 191.47500610995755, 0.6026135707832142, 1.0020482325735052]
02378612,93076,390497,769,1;[11348, 476, 0.8156034787372598, 0.9365406594278549, 466.54648292567396, 0.7806137493703237, 1.0075468347687118]
02378612,93076,390497,769,2;[10869.46, 432, 0.7918180904366556, 1.0453006919252876, 630.934156635681, 0.690840774921849, 1.004343284402661]
02378612,93076,390497,769,3;[20573.29, 540, 0.8256009875344975, 1.4628928836795463, 195.78270407241996, 0.729368799224392, 0.9991683023387338]
02378612,93086,390571,618,1;[10335, 460, 0.8163832219512285, 0.933334527620261, 345.5307113173558, 0.7387374483741955, 1.0036903952607557]
02378612,93086,390571,618,2;[20300.21, 574, 0.8217098688977725, 1.2401471451055233, 367.0540297098378, 0.7717962177498168, 1.0022325362787146]
02378612,93086,390571,618,3;[18192.230000000003, 502, 0.8266288428825732, 1.2832743439240992, 164.46349212593213, 0.7534925900254207, 1.0039693040486901]
02378612,93102,390664,1563,1;[18856, 592, 0.8196299458117293, 1.2565223439498356, 439.19161403206704, 0.8543095569053865, 1.002099221428002]
02378612,93102,390664,1563,2;[18260.55, 536, 0.8301098907076419, 1.2660975395321774, 496.5677112047343, 0.8094591375245588, 1.004812886749828]
02378612,93102,390664,1563,3;[20607.54, 538, 0.8140902848830817, 1.3091122739061987, 146.2813401799501, 0.5895339950992532, 1.0046082949308757]
02378612,93119,390776,322,1;[20853, 634, 0.8490143512217522, 1.3103049188906295, 256.7055598410853, 0.7999952794936303, 1.003175061336412]
02378612,93119,390776,322,2;[11343.08, 442, 0.7860418109274386, 1.488612993647355, 758.5333083745807, 0.7205429403703879, 0.9969147100350363]
02378612,93119,390776,322,3;[10654.490000000002, 400, 0.8041636599595338, 1.2783131632621818, 335.56260818816156, 0.7429299862034942, 0.9995501574448943]
02378612,93133,390877,836,1;[20530, 628, 0.821325298908058, 1.2954013249908756, 372.58410885955885, 0.802432104722183, 0.994887451236946]
02378612,93133,390877,836,2;[11504.92, 446, 0.8074701640174355, 0.9768193242457095, 530.7991019823994, 0.7285654125126443, 0.9949060972472343]
02378612,93133,390877,836,3;[11161.390000000001, 406, 0.8060368530007648, 1.0230335773035069, 211.89338869468477, 0.8075635937684311, 1.003386908060841]
02378612,93162,391022,41,1;[20502, 620, 0.8252163292736509, 1.240465815892031, 336.15987726931746, 0.8677298169359406, 1.0022487289792725]
02378612,93162,391022,41,2;[17209.78, 518, 0.7614006121292701, 1.1838688019884949, 747.0699256519504, 0.6800812868819419, 1.0025997434919756]
02378612,93162,391022,41,3;[20151.33, 534, 0.8149342195307542, 1.3868183177437792, 152.45646887004776, 0.5415659357499368, 1.0051937401763138]
02378612,93190,391184,412,1;[20950, 636, 0.8087886030706524, 1.3229313054663934, 237.47830768884998, 0.8233348606692348, 1.004483014887445]
02378612,93190,391184,412,2;[11115.789999999999, 436, 0.7795891688577679, 0.993296178774798, 714.7383230154284, 0.6834701711622929, 0.9902994964219454]
02378612,93190,391184,412,3;[11060.01, 406, 0.7942237721510076, 1.485008736189423, 567.896062153612, 0.8167447918121453, 1.003542793212754]
02378612,93224,391283,399,1;[10383, 456, 0.8193576623686561, 0.9375750399637881, 257.07126456084376, 0.7737987549844261, 1.0134699853587115]
02378612,93224,391283,399,2;[20564.39, 580, 0.8171863224339536, 1.2493384565370764, 348.36773566331533, 0.7615577384654989, 1.0017971014492755]
02378612,93224,391283,399,3;[10786.01, 400, 0.8061317047461061, 1.444301193810168, 283.1660870099605, 0.8207606145193787, 1.006648766142437]
02378612,93225,391290,432,1;[18547, 586, 0.8066330004159098, 1.2463289740450503, 438.89295860351376, 0.8155525944678127, 1.0030285003515225]
02378612,93225,391290,432,2;[11471.6, 444, 0.8049249315205501, 1.0191890508885424, 530.0821865881591, 0.7385166043859921, 0.9965884420552052]
02378612,93225,391290,432,3;[10865.470000000001, 402, 0.8066046090862361, 1.2131643031579011, 226.08036778309167, 0.801323595986167, 1.0076229195781985]
02378612,93249,391443,151,1;[20796, 630, 0.8243776898981446, 1.2350796266916193, 355.09941837224807, 0.7910798727050798, 0.998703356865005]
02378612,93249,391443,151,2;[15278.41, 498, 0.7663835979690614, 0.9918644685051158, 852.8969701765701, 0.6958384161627282, 0.9955028301155308]
02378612,93249,391443,151,3;[20052.690000000002, 526, 0.7976532979892694, 1.497182254261, 365.1546708944333, 0.8212232746358145, 1.0030838815789473]
02378612,93261,391471,345,1;[12453, 492, 0.791486256788187, 1.2803320160742417, 752.9245772896151, 0.8395011030999766, 1.003262839879154]
02378612,93261,391471,345,2;[13326.81, 474, 0.7624076137053374, 0.9973077426757916, 736.0496769254958, 0.7233785241530646, 0.9997321906802357]
02378612,93261,391471,345,3;[17103.08, 478, 0.8185929893088528, 1.2426033729964017, 272.5502392739405, 0.775880703028299, 1.003617654152263]
02378612,93261,391474,344,1;[10706, 466, 0.8261082284503847, 1.1525016156549246, 387.0681190451876, 0.8230237252850873, 1.0067707353770923]
02378612,93261,391474,344,2;[15705.619999999999, 496, 0.7694222704278247, 1.060694929401576, 717.8003541482818, 0.7032925093244705, 1.0015556820337697]
02378612,93261,391474,344,3;[20255.45, 530, 0.8281062951888798, 1.4122435646719063, 171.3101977261942, 0.7831214068279038, 1.0029848721253647]
02378612,93266,391507,675,1;[10900, 470, 0.8757186785144748, 1.5251424520877492, 719.7328139499112, 0.8820968761597142, 1.0011481056257177]
02378612,93266,391507,675,2;[13022.17, 456, 0.7785423316194615, 1.0217442011959967, 780.5895494456133, 0.677087266966843, 1.001418439716312]
