02261898,93027,390265,287,1;[19944, 612, 0.96754396533173, 0.9635381305931301, 91.24550023874619, 0.9910463381866129, 1.0006522502634088]
02261898,93027,390265,287,2;[20874.98, 580, 0.9304790412595437, 0.9735894949948444, 94.26324207861636, 0.9872995415587795, 9999]
02261898,93027,390265,287,3;[12349.18, 436, 0.8123031600068894, 0.9950814062318332, 164.9966650295731, 0.9772685746673386, 9999]
02261898,93027,390265,288,1;[20740, 624, 0.961783026286035, 0.9573951624462376, 73.82813296022387, 0.9924507957875969, 1.0016662239501581]
02261898,93027,390265,288,2;[22445.78, 606, 0.883739135982032, 0.8968782366521758, 158.9998073570189, 0.981168959005075, 9999]
02261898,93027,390265,289,3;[14058.94, 456, 0.9739014979670515, 1.0002235114646105, 180.10127158532245, 0.9789839215655453, 1.0077085481416017]
02261898,93032,390303,85,1;[21479, 640, 0.9617081709643188, 0.9654469096182072, 80.9082851021279, 0.9909713305550505, 0.9967515894009003]
02261898,93032,390303,85,3;[22180.300000000003, 562, 0.9032885220293227, 0.9734507300851377, 137.74846598749352, 0.9505746669653525, 0.9874359599902415]
02261898,93032,390303,86,2;[12337.92, 472, 0.982219467857203, 1.0038843901759378, 246.52070986430545, 0.9678011101502391, 1.006162356252123]
02261898,93032,390303,87,1;[22241, 656, 0.9656842988990192, 0.9638474604472219, 89.39172480464866, 0.9908995266972929, 0.9967508459004638]
02261898,93032,390303,87,2;[13568.38, 484, 0.987459986679262, 1.008357214514335, 237.99265379846142, 0.9712726700870403, 1.004006516092106]
02261898,93032,390303,87,3;[11979.28, 450, 0.9628125177945173, 0.9906456899011049, 179.40250020611634, 0.9796126337952438, 1.0012595900606893]
02261898,93068,390439,183,1;[19782, 614, 0.9739436107153315, 0.9577297704065689, 109.51053330806316, 0.9894269973457168, 0.9873228189259333]
02261898,93068,390439,183,2;[21713.93, 602, 0.9828172394379892, 0.9993137115560172, 164.97902414090535, 0.9794397063653838, 9999]
02261898,93068,390439,183,3;[12068.330000000002, 474, 0.9054849108473005, 0.9862424519837066, 188.54053190849507, 0.9729237014533516, 9999]
02261898,93068,390439,185,1;[20970, 640, 0.9784487732414983, 0.9595743332739579, 104.14778579046362, 0.9900298872326381, 0.9892442683272007]
02261898,93068,390439,185,2;[22425.55, 614, 0.8606120849441747, 0.8920279141242102, 201.39663394692656, 0.978949190969093, 0.9880200277872441]
02261898,93068,390439,185,3;[22698.160000000003, 576, 0.9134829908157984, 0.9881526919135065, 114.19102685670791, 0.9656254007114279, 0.9875424688561721]
02261898,93069,390450,248,1;[21915, 654, 0.9669445735303598, 0.9477604769856149, 98.40610023025762, 0.9906825324489501, 0.9875625253481141]
02261898,93069,390450,248,2;[21534.239999999998, 596, 0.9883966937199912, 0.9955418582039631, 214.13669375780358, 0.9728335491209154, 0.9985377293419782]
02261898,93069,390450,248,3;[14343.900000000001, 458, 0.9686256575525162, 1.0012784579024243, 203.72177736230407, 0.9757380981784718, 1.0028255351755184]
02261898,93069,390450,250,1;[14396, 552, 0.9939568076339321, 1.0147581474747795, 155.63521098422044, 0.9862094074007187, 1.001182279713471]
02261898,93069,390450,250,2;[22686.16, 624, 0.8722344853638636, 0.8930377941852993, 170.2951713215211, 0.9800851697069664, 9999]
02261898,93069,390450,251,3;[14626.12, 468, 0.9582333377252404, 0.9928504644242421, 189.40563033343545, 0.9765528695222252, 9999]
02261898,93072,390475,507,1;[12045, 530, 0.9769699523434198, 1.0253604065854347, 166.48866907780783, 0.9860808402536847, 1.0018298261665142]
02261898,93072,390475,507,3;[22206.33, 564, 0.9059183324181156, 0.9743474351282447, 102.99417534369849, 0.972022117698254, 0.9871498172959805]
02261898,93072,390475,508,2;[11876.199999999999, 460, 0.9819001298734418, 1.0005091088563194, 212.92352700495377, 0.9769332506732737, 9999]
02261898,93072,390475,509,1;[13975, 526, 1.195788762537376, 0.9532358392515922, 124.83464888350863, 0.9894782809310859, 0.9978579078900393]
02261898,93072,390475,509,2;[12969.81, 482, 0.7502315142252259, 1.0744041430623699, 253.07135524915205, 0.9819333498592893, 1.0013781697905182]
02261898,93072,390475,509,3;[21950.140000000003, 568, 0.9004430235642332, 0.9727395088610555, 136.8632756300716, 0.9533498796820653, 9999]
02261898,93074,390483,649,1;[13004, 522, 0.9618103824597546, 0.770553091665872, 140.0790052983719, 0.9895957409945001, 0.9865715803049845]
02261898,93074,390483,649,2;[15468.81, 510, 0.9896514642837357, 1.01108742648428, 264.7003387699793, 0.9723752751481789, 1.0037450291494536]
02261898,93074,390483,649,3;[19556.75, 522, 0.8969095287601303, 0.9566264714183332, 197.0053005840914, 0.9504543284015047, 0.9896013864818024]
02261898,93074,390483,650,1;[13083, 524, 0.9844478678987317, 1.020300723657581, 165.92297456481072, 0.9849224797230869, 1.0019145351508654]
02261898,93074,390483,650,2;[13232.8, 478, 0.9419893569635093, 1.063888067362996, 256.1218105665021, 0.9790103818152635, 1.0021177848871266]
02261898,93074,390483,650,3;[11520.330000000002, 424, 0.9133200978953158, 0.9727662849550585, 203.4247201797213, 0.9677905834501755, 4204.5]
02261898,93080,390527,185,1;[15007, 536, 0.9704970129851246, 0.9460375664761187, 102.05993466459579, 0.9906883414471189, 0.9968447972367066]
02261898,93080,390527,185,2;[13351.8, 488, 0.928905362360421, 1.0565970535049778, 223.71726584918235, 0.9823790026418222, 0.995475113122172]
02261898,93080,390527,185,3;[22385.800000000003, 566, 0.905757793591621, 0.9839857203193363, 146.14472278590432, 0.9378502928608347, 0.9912642562484834]
02261898,93080,390527,187,1;[11598, 488, 1.1988796901786491, 0.9682938478364697, 107.18007741097502, 0.9906956408683636, 0.9980637666193365]
02261898,93080,390527,187,2;[14746.48, 502, 0.9897306884000435, 1.009578003144109, 249.1721687472632, 0.9727469604670487, 1.002670118941662]
02261898,93080,390527,187,3;[22602.260000000002, 570, 0.9096185065806824, 0.9867864249762295, 117.65934939643309, 0.9556263861287936, 9999]
02261898,93082,390546,328,1;[20146, 618, 0.9742338912170472, 0.9843586748749253, 66.0522391601835, 0.9937819558710193, 9999]
02261898,93082,390546,328,2;[11575.13, 456, 0.9351425571713766, 0.9791411748988295, 206.2617731414486, 0.9773324238555502, 0.9955987717502559]
