00706531,93025,390250,124,1;[34675, 818, 0.7923490578906401, 1.185008641391808, 510.5796342864754, 0.9119387207388068, 1.0021097046413503]
00706531,93025,390250,124,2;[32760.699999999997, 730, 0.7415840367102342, 1.181930425308814, 1561.4062434223003, 0.7876080901497349, 9999]
00706531,93025,390250,124,3;[35391.21, 710, 0.7627980146415817, 1.2682273869426093, 536.6231474608147, 0.7646745542220287, 1.0041397003090198]
00706531,93025,390250,125,1;[19804, 630, 0.8210018137770435, 1.058545931378156, 450.463759960583, 0.9526971918841193, 1.0026326447954637]
00706531,93025,390250,125,2;[12424.789999999999, 500, 0.7329625164263903, 1.1158487638806454, 1150.4667745261502, 0.8902581617227863, 1.0142801632018652]
00706531,93025,390250,125,3;[12986.230000000001, 460, 0.7331839953783065, 1.1979831252109348, 1086.983417508869, 0.8506117475379521, 0.9762603635614604]
00706531,93027,390264,258,1;[34017, 806, 0.7884532449970808, 1.2166079341172156, 541.7721683533729, 0.9033544898051307, 1.0039399707822392]
00706531,93027,390264,258,2;[35163.31, 762, 0.7851192584214157, 1.2674383016084283, 748.0727422856221, 0.8380122518079675, 1.0042823641368996]
00706531,93027,390264,258,3;[32088.140000000003, 668, 0.7314197514371438, 1.2962531656458856, 948.805012015894, 0.7471349715828642, 1.005581315473124]
00706531,93027,390264,260,2;[26537.0, 654, 0.7450822336098584, 1.0390333373720606, 1530.3221544072426, 0.8060770547144, 1.0039844224838486]
00706531,93027,390264,260,3;[31767.56, 662, 0.7280118652625265, 1.308169423181363, 938.4003489580111, 0.7626618812900313, 1.003831251758696]
00706531,93027,390264,262,1;[24157, 676, 0.8060765225813158, 0.9742824390006231, 519.6843273017089, 0.9358158992194151, 1.005661712668082]
00706531,93028,390269,325,1;[30626, 762, 0.778317376536758, 1.1946996030738295, 604.9073798252199, 0.9078699013509903, 1.0030951640109396]
00706531,93028,390269,325,2;[29772.609999999997, 696, 0.7489591776512275, 1.1170696599343737, 1512.2358327496854, 0.7918883853932682, 9999]
00706531,93028,390269,325,3;[19696.49, 534, 0.7446080069531199, 1.2792109861243743, 953.4942457817613, 0.8065161446617652, 1.0054549269179662]
00706531,93028,390269,326,1;[32206, 784, 0.7877878032173723, 1.2063379145538002, 607.3486567579987, 0.9050227967264459, 9999]
00706531,93028,390269,326,2;[20636.98, 592, 0.7580132913320016, 1.0480984564125004, 1285.2068895498642, 0.8449564138000619, 1.0038493820728778]
00706531,93028,390269,326,3;[17230.49, 558, 0.7339939721729438, 1.217926758439965, 1028.8276863297842, 0.8781326390620076, 25154.0]
00706531,93028,390275,320,1;[10556, 538, 0.7669868409839957, 1.0115060503454625, 869.1363846278135, 0.8376905526104181, 0.9346555693288472]
00706531,93028,390275,320,2;[18717.51, 570, 0.7738872434354351, 1.29275446635242, 694.7584416517483, 0.9180727398359305, 1.0003179852454847]
00706531,93028,390275,320,3;[13308.18, 462, 0.7351240426531809, 1.2483149605232846, 1093.98695834355, 0.8531781227262285, 1.0036679237485147]
00706531,93028,390275,322,1;[27462, 722, 0.7870290228453664, 1.0206341823195662, 599.7161197332566, 0.9216577426566533, 0.9993813457549401]
00706531,93028,390275,322,2;[12068.98, 498, 0.740725914146347, 1.0559933731577544, 1160.1371310887635, 0.8871010850757128, 1.0142]
00706531,93028,390275,322,3;[24721.65, 586, 0.735164370551119, 1.2994522867069593, 944.3723990212463, 0.8051603124888695, 1.0010540330633528]
00706531,93028,390275,323,1;[28460, 732, 0.8047262288517706, 1.0268449068921952, 474.58278081720186, 0.9325376657478383, 1.004872537250194]
00706531,93028,390275,323,2;[21881.719999999998, 612, 0.8218211336115089, 1.8148212362744893, 522.7678768415582, 0.9464543741612861, 1.0039309892989736]
00706531,93028,390275,323,3;[34734.98, 696, 0.728839948115045, 1.3180124950559768, 892.1472325961331, 0.7346461712169972, 9999]
00706531,93028,390275,324,1;[27783, 726, 0.8037667686758259, 1.0585388230727832, 535.9082653648035, 0.9288106450076585, 1.0025258903763576]
00706531,93028,390275,324,2;[30299.78, 698, 0.7506116722763154, 1.1625535595381777, 1444.9350843383509, 0.8132838631938772, 1.0033494896953934]
00706531,93028,390275,324,3;[29567.340000000004, 638, 0.7267863113751545, 1.2844220919961087, 945.2418606329949, 0.7922597246923598, 9999]
