00894745,93025,390252,185,1;[57123, 1044, 0.958170682629593, 1.000831407224094, 76.58205290948031, 0.990212238729364, 1.0048462993095564]
00894745,93025,390252,185,2;[49330.259999999995, 874, 0.967367216823643, 0.9481695682798619, 118.55867297695224, 0.9865450427589628, 1.0018488308863513]
00894745,93025,390252,186,3;[54901.380000000005, 872, 0.9734406358743086, 0.9125928352184642, 95.54395691183255, 0.9881141975570075, 1457.2363636363636]
00894745,93025,390252,187,1;[30681, 758, 0.9607262243617571, 1.0152402030708267, 80.70005674410739, 0.9943078535555898, 1.000701250835793]
00894745,93025,390252,187,2;[41220.409999999996, 796, 0.9858084704264031, 0.9774165033414843, 139.76236962519351, 0.9850544595971154, 1.001402119078938]
00894745,93025,390252,187,3;[54883.57000000001, 880, 0.9786441285755498, 0.9935781055282943, 109.10214959578599, 0.981712624900221, 9999]
00894745,93025,390252,189,1;[31620, 770, 0.9762462805721208, 1.0195688624911274, 94.0584703852951, 0.993417765845775, 1.0027272150694488]
00894745,93025,390252,190,2;[37799.159999999996, 764, 0.984709671572349, 0.99754534043585, 123.71367804276936, 0.9879817831627893, 9999]
00894745,93025,390252,190,3;[54457.50000000001, 868, 0.9888878802982364, 1.0024947058010474, 79.33398009235634, 0.9903060093460007, 9999]
00894745,93025,390252,191,1;[56287, 1044, 0.9484265195208291, 0.9828972948203607, 62.44220729441293, 0.9842388457985233, 1.004174620448504]
00894745,93025,390252,191,2;[39035.57, 782, 0.987412905432804, 0.999015499027405, 137.26273339200745, 0.9862265805467408, 1.0000152427406448]
00894745,93025,390252,191,3;[56038.48, 888, 0.9711232851252174, 0.854440750961435, 87.92882913813017, 0.9891491668494132, 9999]
00894745,93049,390349,839,1;[56809, 1044, 0.9622851900440997, 0.9827331661994402, 59.97524987448991, 0.9853249222205558, 1.0048998797141442]
00894745,93049,390349,839,2;[43550.43, 816, 0.9852650602971413, 0.9804547535554285, 90.72057122577525, 0.9899185116102823, 0.999249136506983]
00894745,93049,390349,839,3;[32695.050000000003, 744, 0.8164494601629443, 0.7801344655235729, 88.97725818284508, 0.992785787808457, 47730.0]
00894745,93052,390367,1004,1;[31072, 762, 0.9771803623943316, 0.9840553303702642, 80.02221930201952, 0.9944331979943974, 0.9913062897797061]
00894745,93052,390367,1004,2;[56164.43, 952, 0.9725671881425343, 0.9752898470340379, 108.8274631284418, 0.9780330418441116, 1.006987486531753]
00894745,93052,390367,1005,3;[52890.22, 844, 0.9653368840128237, 0.9561941570344437, 100.44559854127063, 0.9865427357300172, 12868.666666666666]
00894745,93052,390367,1006,1;[57367, 1046, 0.9550973802027817, 0.9654398644761004, 51.27135210390458, 0.9907697768161904, 1.0043681883835953]
00894745,93052,390367,1006,2;[42621.04, 806, 0.9812474790698, 0.9590236187185509, 120.64984761630178, 0.9885789965067495, 0.9998883305415969]
00894745,93052,390367,1006,3;[54784.93000000001, 874, 0.959069381958456, 0.9529335151865704, 76.1642013495381, 0.9837467239247896, 9999]
00894745,93052,390367,1007,1;[42752, 884, 0.9597755865244456, 0.9674974997973221, 92.41659220464794, 0.9917235888628265, 1.001745650518423]
00894745,93052,390367,1008,2;[49501.619999999995, 874, 0.9716814741179727, 0.9823503048353925, 94.80410935959675, 0.9886115711410913, 1.0000721240533719]
00894745,93052,390367,1008,3;[56023.41, 892, 0.9861743274456777, 0.9457676265227137, 93.54646007030153, 0.9871541368790139, 9999]
00894745,93052,390367,1009,1;[55768, 1038, 0.9450597902588885, 0.9897922621844799, 56.181562880977076, 0.9846284622930113, 1.004638762036011]
00894745,93052,390367,1009,2;[35440.58, 740, 0.9903707174533994, 0.9895166662940552, 153.41635598673813, 0.985300297446495, 1.0011597613244811]
00894745,93052,390367,1009,3;[55637.07000000001, 886, 0.9800784912674682, 0.9971383680108462, 87.26076359432447, 0.9889537304736863, 9999]
00894745,93052,390367,1012,1;[55088, 1030, 0.975371044926805, 0.9904078973197632, 69.19607187117826, 0.9902323512067183, 1.0050995739711905]
00894745,93052,390367,1012,2;[54957.77, 938, 0.9607444277998494, 0.9810041825683624, 97.15165951244909, 0.9844436651859135, 9999]
00894745,93052,390367,1012,3;[55293.200000000004, 888, 0.9549661075577992, 0.9538359920272869, 69.97282038171953, 0.9856403618178242, 9999]
00894745,93052,390371,1013,1;[48292, 938, 0.9669786840954694, 0.9715847029636948, 51.99228453987845, 0.9928415355335702, 1.0042839911824648]
00894745,93052,390371,1013,2;[36386.63, 752, 0.9812523245557007, 0.9793795153013035, 140.1128408820619, 0.9842970559780516, 1.0041707717569786]
00894745,93052,390371,1013,3;[30515.38, 642, 0.9937995388991044, 1.0008508582477227, 103.08445691826115, 0.9903717464109195, 9999]
00894745,93052,390371,1015,1;[36842, 824, 0.9772812297049774, 0.995515586725089, 49.060910276628235, 0.9948629012271558, 9999]
00894745,93052,390371,1015,2;[56041.86, 948, 0.9529421790053428, 0.994332239261718, 85.93418064382142, 0.9870272209784366, 1.0029602811202214]
00894745,93052,390371,1015,3;[31564.800000000003, 654, 0.9834624816175984, 0.8181069113832122, 65.08193697046954, 0.9930991410355964, 9999]
00894745,93052,390371,1016,1;[56431, 1040, 0.9560737423036739, 0.9743024907031831, 62.41001125823255, 0.9841472519220628, 1.0041013869983364]
