02459019,93025,390247,169,4;[85738, 1412, 1.0122445084428322, 1.2902396102215294, 410.28938200634616, 0.9545006705460353, 0.9862254199952839]
02459019,93025,390247,170,5;[84323.4, 1228, 1.0218492400230492, 1.2144119440443635, 549.1090069936301, 0.9256590375397599, 1.0046503714625985]
02459019,93025,390247,170,6;[79343.55, 1150, 1.030524226704736, 1.307991855833998, 565.9977038609925, 0.9389916102442503, 1.0064472403725844]
02459019,93025,390247,170,7;[66175.56, 1054, 1.0310702961618823, 1.276725576950643, 507.10800035291726, 0.9420511285367525, 1.0039110100154351]
02459019,93025,390247,171,4;[84383, 1356, 1.0116675911919866, 1.21355203368717, 449.7724470906565, 0.9231053824306966, 1.001358752084112]
02459019,93025,390247,172,5;[87563.76999999999, 1264, 1.0103806681596064, 1.2576011054377956, 512.4211289651067, 0.9126469348844685, 1.0026639414069154]
02459019,93025,390247,172,6;[69597.37000000001, 1116, 1.0347987212480523, 1.3143698929815708, 553.7393476360947, 0.9461473864171377, 1.0036648852624197]
02459019,93025,390247,172,7;[82128.87, 1064, 1.0302058106502054, 1.2612582461041828, 609.271447000124, 0.9066913519710945, 1.004152870531455]
02459019,93025,390249,180,4;[88355, 1434, 1.0141141022011533, 1.2800657952715964, 547.4981134554592, 0.9223325362143895, 0.9908990484094363]
02459019,93025,390249,180,5;[85436.05, 1234, 1.03722746432023, 1.268568420583381, 669.2100144857902, 0.9250734521371942, 1.0037468368588085]
02459019,93025,390249,180,6;[80560.11, 1110, 1.0366213684510648, 1.2782839833792037, 595.4276393201611, 0.9360768618228987, 1.0062028901190099]
02459019,93025,390249,180,7;[72310.86, 1060, 1.019880163794546, 1.3048796708650758, 494.5387417849698, 0.946425154687382, 1.0051574346813557]
02459019,93025,390252,175,5;[88287.29, 1288, 1.0026106254280185, 1.2994006539750638, 498.03182251422186, 0.9195553645480052, 1.0038630413162755]
02459019,93025,390252,175,6;[70301.55, 1146, 1.0098489712505438, 1.3308334391827272, 492.80252765480026, 0.9352639590784507, 1.0022754572887878]
02459019,93025,390252,175,7;[80081.73, 1054, 1.0709951848126658, 1.3350010139812338, 738.415156390753, 0.9296506360961735, 1.0056390796868246]
02459019,93025,390252,176,4;[76893, 1314, 1.0151013223286505, 1.2768861502091322, 259.7325485394582, 0.948808162438847, 1.0010675554282589]
02459019,93025,390252,177,4;[84871, 1408, 1.0124721633611569, 1.321852477877832, 610.1078544967696, 0.9134219746648031, 0.9863330505421456]
02459019,93025,390252,178,5;[82408.69, 1226, 1.0180119667865548, 1.2388173296463652, 503.86591310028405, 0.9282971006426735, 1.0054226706834597]
02459019,93025,390252,178,6;[71968.84000000001, 1076, 1.0174875123542522, 1.273905501428667, 497.777296882864, 0.9330418100657388, 1.0062926815251851]
02459019,93025,390252,178,7;[77411.88, 1008, 1.010994319173391, 1.168993966426854, 321.81248993163683, 0.9316276956159185, 1.0075271814887092]
02459019,93026,390254,268,4;[87362, 1418, 1.0169578507559422, 1.314516408939858, 487.3833542100328, 0.9416840393616975, 0.990869599736863]
02459019,93026,390254,269,5;[87973.12999999999, 1312, 1.0148543945062174, 1.2674094357299506, 439.43949077513423, 0.9306119407755004, 1.0025087467115077]
02459019,93026,390254,269,7;[82493.01, 1092, 1.0270223917014747, 1.2547110668000385, 630.9219207890244, 0.9118348509904833, 1.0041157628128725]
02459019,93026,390254,270,6;[85449.64, 1206, 1.0218204112379556, 1.2758707886814258, 615.9684188774074, 0.9168400962264468, 1.0037981202523496]
02459019,93026,390254,272,6;[84866.02, 1144, 1.0295882446565094, 1.243933322920638, 646.3379110717401, 0.9147626118983948, 1.0067118456763038]
02459019,93026,390254,272,7;[65658.42, 954, 1.0569700268642719, 1.2875701733833709, 592.2173053601538, 0.9438430880013489, 1.0102284631410445]
02459019,93026,390254,273,4;[75579, 1280, 0.9994038684011745, 1.2433405850562227, 317.09307641173837, 0.9506475067087364, 0.9808193934360279]
02459019,93026,390254,273,5;[88483.64, 1278, 0.9999924438114577, 1.2645606157450808, 430.5837935759328, 0.9219015885019648, 1.002994577386894]
02459019,93026,390257,274,4;[87036, 1446, 1.0137949277536593, 1.324758649491085, 571.3621161115793, 0.9186851772594834, 0.983435402589772]
02459019,93026,390257,275,6;[80564.22, 1170, 1.0384878516351366, 1.3282883249544677, 760.1300044986821, 0.9157996204669288, 1.0040036536540808]
02459019,93026,390257,275,7;[76799.88, 1002, 1.0025506420855947, 1.237843325371299, 331.0419964304452, 0.9364633567745925, 1.0078000301159464]
02459019,93026,390257,276,5;[85957.26999999999, 1216, 0.9950773331064198, 1.2331936335735305, 426.7583682847187, 0.9226113407615334, 1.0060726771313564]
02459019,93026,390257,277,4;[87606, 1428, 1.0258187975688162, 1.306698344663669, 623.2262212108471, 0.9226466454296955, 0.9837125869532263]
02459019,93026,390257,278,5;[87318.62999999999, 1278, 1.0036505628045695, 1.3007736896344428, 491.9085061892151, 0.902831517264532, 1.0025960894694412]
02459019,93026,390257,278,7;[77753.07, 1036, 1.0160976678485938, 1.247085719078719, 336.2497960279683, 0.9288497157462844, 1.0073441232147635]
02459019,93026,390257,279,6;[74188.24, 1158, 1.0234648671190034, 1.3631305683522024, 624.3765159106056, 0.9265530764534328, 1.003493101818822]
02459019,93027,390262,341,4;[85385, 1326, 1.0021537567165058, 1.2568644876603927, 434.44826336655075, 0.906985376606384, 1.0017539640173403]
02459019,93027,390262,342,5;[85188.53, 1234, 0.9969897718250503, 1.249200794936974, 369.5864873261285, 0.9142692912274261, 1.0026752199002744]
02459019,93027,390262,342,6;[79729.89, 1150, 1.0265181707365054, 1.3125234401087706, 603.3813059292207, 0.9281032430671593, 1.0039677747684028]
02459019,93027,390262,342,7;[82107.45, 1112, 1.016250455756332, 1.2697011613891966, 592.2430543739158, 0.9168048613573785, 1.0047649806685952]
02459019,93028,390269,432,4;[87849, 1404, 1.0470662948601792, 1.3312324151887494, 682.5310293171987, 0.9360493399973137, 0.9796430423364502]
02459019,93028,390269,433,6;[76359.69, 1070, 0.9975524785749864, 1.3220024896962246, 383.98849757618854, 0.9180867686213597, 1.0066281379808562]
02459019,93028,390269,433,7;[78567.03, 1036, 1.0590872351213914, 1.3275679761099641, 771.7017236492818, 0.9103937377969065, 1.0078111200518125]
02459019,93028,390269,434,5;[83567.75, 1194, 0.9913139418332526, 1.2602219917782813, 353.0609434652207, 0.9152324116993668, 1.0034436442615455]
