02311380,93065,390425,2,4;[57832, 1130, 0.8819286913366489, 0.979812421234995, 131.9177223592366, 0.9765805380977799, 0.9895707673485451]
02311380,93065,390425,2,5;[64878.799999999996, 1118, 0.8656915150723671, 0.9999310893242632, 174.9991658551312, 0.9660766711579044, 0.9961811836503499]
02311380,93065,390425,2,6;[51818.880000000005, 1030, 0.8723903449343521, 0.9891714259380276, 183.30912114992273, 0.9775232081307167, 0.9812182214382069]
02311380,93065,390425,3,7;[65168.82, 972, 0.8696784849586664, 0.9727855146238723, 229.165590023216, 0.9687298233175815, 1.0061891713124822]
02311380,93065,390425,5,5;[55849.079999999994, 1052, 0.8743160293376766, 0.9653736524904397, 162.4928595684397, 0.9779430116087943, 0.9839096845878887]
02311380,93065,390425,5,6;[72259.28, 1046, 0.8518929251272709, 1.0180947478514468, 189.4063291711712, 0.9468956199420536, 1.0030046019853194]
02311380,93065,390425,5,7;[55991.88, 884, 0.878777782626385, 0.9825870278557591, 195.28714226570037, 0.9782761353757228, 1.0087517400113015]
02311380,93065,390425,6,4;[59492, 1218, 0.8625056406230529, 0.9689705278247215, 155.82506929781798, 0.9724092646946936, 0.9798163626631531]
02311380,93070,390457,237,4;[73112, 1232, 0.8637285376990252, 0.9949679666125607, 177.8916551362609, 0.9646577669642948, 1.0039892064843488]
02311380,93070,390457,237,6;[72537.39, 1040, 0.8778330202782645, 1.0122415702650485, 157.9914754623352, 0.9658486780595954, 1.0046392486124947]
02311380,93070,390457,237,7;[70018.92, 994, 0.8622146914904785, 1.0056180800557042, 164.41457592203227, 0.9541119410334636, 1.004532733358942]
02311380,93070,390457,239,5;[74903.36, 1134, 0.8555572758855226, 1.0101245513722845, 182.46451097443486, 0.9528116898969294, 1.0032755006893694]
02311380,93070,390457,240,5;[62408.36, 1070, 0.8631239897859246, 0.9703079536281103, 185.5438371463508, 0.9750744411133925, 1.0025233216088087]
02311380,93070,390457,240,7;[53898.840000000004, 892, 0.8786599421269978, 0.9845016547653345, 202.994311928239, 0.9720387096443902, 1.0079542203147354]
02311380,93070,390457,241,4;[72258, 1226, 0.8646278786686975, 0.9743659012005028, 117.202534538597, 0.9677532388800226, 1.0009350260768384]
02311380,93070,390457,241,6;[67988.99, 1022, 0.8836625317808667, 1.0119894610599995, 186.9875551210403, 0.9677655449680386, 1.0030013035965115]
02311380,93086,390573,632,4;[73239, 1236, 0.8714249997947945, 0.9789437556345694, 208.75594656436124, 0.9650244605279611, 1.0046295343717206]
02311380,93086,390573,632,7;[68577.66, 966, 0.869043881571658, 0.9889821564456206, 286.18592941712546, 0.9562658951900601, 1.008686650463588]
02311380,93086,390573,634,5;[62110.86, 1094, 0.8606953526937806, 0.9859293324012119, 213.78162300646034, 0.9719394193956893, 1.003074912557174]
02311380,93086,390573,635,6;[71089.3, 1074, 0.8648561832200102, 0.9758231784156312, 193.97506260130118, 0.960048222104824, 9999]
02311380,93103,390675,1519,4;[66316, 1204, 0.8744778046663126, 0.9820600661218878, 119.10999252379983, 0.9788974821156321, 1.0040424533301033]
02311380,93103,390675,1519,6;[72651.1, 1042, 0.8564330350538757, 1.0045507819695934, 220.66492056600066, 0.9565046746305322, 1.0050317922087768]
02311380,93103,390675,1520,5;[57932.77, 1032, 0.8699427818114572, 0.9704284978639324, 155.03718476560832, 0.9703355025959911, 1.0051306403493379]
02311380,93103,390675,1521,6;[72555.20000000001, 1054, 0.8738042385012915, 0.990771546477661, 221.39494085321024, 0.9679051026170638, 1.0040095926898396]
02311380,93103,390675,1521,7;[67655.07, 992, 0.8668764669142799, 0.9917067627671392, 204.756678055841, 0.9626626259992755, 1.0039391084219726]
02311380,93103,390675,1522,4;[52512, 1106, 0.8838856726603013, 0.9807612906539507, 129.65378658433363, 0.9864665175425184, 0.993200495541076]
02311380,93103,390675,1522,5;[71019.2, 1112, 0.8563301099997342, 0.9869781141378368, 193.4391521082189, 0.9516952210228234, 1.006951474657488]
02311380,93128,390833,429,5;[65179.869999999995, 1112, 0.8673713516369432, 0.9957279752309172, 173.73007251981045, 0.9769590497891921, 1.0002465325651257]
02311380,93128,390833,429,6;[50013.22, 956, 0.8685151462095437, 0.9938098366892322, 195.39609299321594, 0.9757974581521415, 0.9813572763074773]
02311380,93128,390833,429,7;[46914.39, 834, 0.8725951851618531, 0.9676670341249468, 179.5945006351522, 0.980396216392323, 1.0079384645727527]
02311380,93128,390833,431,4;[32333, 862, 0.8611109940605419, 0.9086906957828262, 174.2963433122312, 0.9801553400183611, 1.0004486594365456]
02311380,93137,390907,1104,4;[72538, 1256, 0.8604903683840553, 1.006348068394851, 219.97350789783013, 0.9547914043144977, 1.000738088832785]
